2024-04-08T17:39:47.434Z,BTCUSDT,71471.14000000
2024-04-08T17:39:47.434Z,ETHUSDT,3653.73000000
2024-04-08T17:39:52.248Z,BTCUSDT,71471.14000000
2024-04-08T17:39:52.248Z,ETHUSDT,3653.20000000
2024-04-08T17:39:57.268Z,BTCUSDT,71471.14000000
2024-04-08T17:39:57.268Z,ETHUSDT,3653.39000000
